URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/32897,32897,Deep2 30 Banana Smoothie,Mt. Capra,6 33924 01000 0,1000 Gram(s); 35.3 oz.,33 Gram(s) [2-3 rounded Tbsp],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,Suggested Directions: 2-3 rounded tbsp. (33g) in 8 oz. water. Gently shake before each use.
https://dsld.od.nih.gov/label/32898,32898,Frosted Cinnamon Caramel Crunch Nutrition Bars,iSatori,8 83488 00287 8,1.22 lbs,45 Gram(s) [1 bar],Amino acid/Protein [A1305],Bar [E0164],2014-05-23,On Market,IT’S EASY! Follow these simple eating guidelines 7:30 a.m. Eat-Smart Superior Protein Nutrition Shake 10:00 a.m. Yogurt and Apple 12:30 p.m. Salmon; Brown Rice; and Asparagus 3:00 p.m. Eat-Smart Whey Protein Crisp Bar 6:30 p.m. Fillet Steak; Potato; and Broccoli 9:00 p.m. Eat-Smart Protein Chocolate Pudding
https://dsld.od.nih.gov/label/32899,32899,Neutralizing Cordial,Herb Pharm,0 90800 00077 5,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32900,32900,PMS Comfort,Herb Pharm,0 90700 00340 1,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32901,32901,Deep2 30 Coconut Dream,Mt. Capra,6 33924 11000 7,1000 Gram(s); 35.3 oz.,33 Gram(s) [2-3 rounded Tbsp],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,Suggested Directions: 2-3 rounded tbsp. (33g) in 8 oz. water. Gently shake before each use.
https://dsld.od.nih.gov/label/32902,32902,Soothing Throat Spray,Herb Pharm,0 90900 00049 1,1 fl. Oz.; 29.6 mL,2 Spray(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingSpray 2 or 3 times directly in throat and swallow. Limit use to 5 times per day. Avoid spraying in eyes.
https://dsld.od.nih.gov/label/32903,32903,Secretagogue Gold Orange,MHP Maximum Human Performance,6 66222 03200 9,30 Single Serve Packet(s); 438 Gram(s),15 Gram(s) [1 packet],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,DIRECTIONS:Mix one packet in 5-6 oz of water and stir gently.  Secretagogue-Gold(TM) is most effective when taken on an empty stomach; preferably 2-3 hours before or after a meal.  For optimum results; Secretagogue-Gold(TM) should be taken every evening on an empty stomach before bed.  Continue the use of Secretagogue-Gold(TM) for long-term benefits.
https://dsld.od.nih.gov/label/32904,32904,Deep2 30 Strawberry Splash!,Mt. Capra,6 33924 21000 4,1000 Gram(s); 35.3 oz.,33 Gram(s) [2-3 rounded Tbsp],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,Suggested Directions: 2-3 rounded tbsp. (33g) in 8 oz. water. Gently shake before each use.
https://dsld.od.nih.gov/label/32905,32905,Menopause Health,Herb Pharm,0 90900 00032 3,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32906,32906,Colloidal Silver 30 PPM,MBi Nutraceuticals,3 58301 18114 1,8 Oz(s); 30 ppm; 240 mL,0.5 tsp [2.5-5 mL],Other Combinations [A1325],Liquid [E0165],2014-05-23,On Market,USE GUIDELINESMaintenance: Once dailyImmune Building: 3 times dailyMinor Sore Throat: use full strength and gargle as needed.Topical Use: Cuts; scratches; & rashesWash area with warm water and soap; pat dry. Apply Colloidal Silver to the affected area. Let dry; then cover. DIRECTIONSFor adults and children four or more years of age or as directed by your healthcare professionalAdults: 1 Teaspoon; hold under tongue for 30 seconds; then swallow.60 lbs and under: 1/2 Teaspoon
https://dsld.od.nih.gov/label/32907,32907,Herbal Detox,Herb Pharm,0 90900 00033 0,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two or three times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32908,32908,Xcellent E HG-400,XYMOGEN,8 71149 00009 7,60 Softgel(s),1 Softgel(s),Vitamin [A1302],Softgel Capsule [E0161],2014-05-23,On Market,DIRECTIONS: Take one softgel daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/32909,32909,XymoZyme,XYMOGEN,8 71149 00369 2,120 Vegetable Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2014-05-23,Off Market,DIRECTIONS: Take one to two capsules with each meal/snack; or use as directed by your healthcare practitioner. If necessary; capsules may be opened and contents sprinkled over food.
https://dsld.od.nih.gov/label/32910,32910,Dermal Health,Herb Pharm,0 90900 00006 4,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; three to five times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32911,32911,Heart Health,Herb Pharm,0 90900 00007 1,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32912,32912,Children's Herbal Compound,Herb Pharm,0 90900 00008 8,1 fl. Oz.; 29.6 mL,1 Drop(s) [per 4 pounds of child's body weight],Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingGive 1 drop per 4 pounds of child's body weight; three to five times per day. (e.g.; 10 drops for a 40 pound child)Mix drops in juice or water.
https://dsld.od.nih.gov/label/32913,32913,Cholesterol Health,Herb Pharm,0 90700 00342 5,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32914,32914,B Complex,Foods Plus,7 17284 00632 0,60 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2014-05-23,Off Market,Directions: Take 1 tablet daily as a dietary supplement or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/32915,32915,Children's Winter Health,Herb Pharm,0 90700 00308 1,1 fl. Oz.; 29.6 mL,1 Drop(s) [per 4 pounds of child's body weight],Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingGive 1 drop per 4 pounds of child's body weight; three to five times per day. (e.g.; 10 drops for a 40 pound child.) Mix drops in 2 oz. of juice or water. Best taken between meals.
https://dsld.od.nih.gov/label/32916,32916,Fix Orange Pineapple Flavor,Fix Brands,8 59439 00300 3,16 fl. Oz.; 474 mL,4 fl. Oz. [(1/2 bottle; 1 bottle SS)(118.5 mL; 237 SS)],Other Combinations [A1325],Liquid [E0165],2014-05-23,Off Market,Directions For Use: 1/2 bottle in the morning and 1/2 bottle in the evening
https://dsld.od.nih.gov/label/32917,32917,Power Carb Fruit Punch Flavor,Labrada Nutrition,7 10779 11280 3,2.2 lb; 998 Gram(s),25 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,How Should i use Power Carb(TM)?Use Power Carb(TM) before; during and right after training to boost energy; prevent the onset of fatigue; and then jumpstart the glycogen recharging process to shorten your post workout recovery time. Power Carb(TM) works equally well; whether you are a strength or endurance athlete! Power Carb(TM) is excellent for athletes who have multiple training sessions per day-use it to rapidly increase muscle glycogen; decrease recovery time and increase energy for your for an extra 1-2 hours. Mix Power Carb(TM) with a high quality protein powder such as Lean Pro(R) or Lean Body(R) to increase protein uptake after your workout. Directions: Training Days- Pre-Workout: Mix 1 to 2 scoops pf Power Carb(TM) in 20oz. of water and consume 45-60 minutes prior to physical activity. Combine with your pre-and during workout supplement to massively increase their absorption rate. For an extraordinary training experience; stack Power Carb(TM) with Labrada's Super Charge!(R) Xtreme Pre-Workout Drink. Yo may sip Power Carb(TM) during your workout to sustain intensity and muscular energy. Post-Workout- mix 1 to 2 scoops of Power Carb(TM) in 20 oz. of water; and consume immediately after your workout. You may add amino acids; BCAA's; creatine; or protein powder to rapidly increase their uptake and jump start glycogen replenishment and muscle issue repair and recovery. Non-Training Days- Mix 1 serving of Power Carb(TM) with your favorite protein powder such as Lean Pro8(R) or ProV60(R) to make a great meal replacement shake! Power Carb(TM) will help you with recovery on your days of by optimizing nutrient uptake to ensure muscle recovery and growth.
https://dsld.od.nih.gov/label/32918,32918,Calm Waters Compound,Herb Pharm,0 90900 00010 1,1 fl. Oz.; 29.6 mL,15 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTwo to four times per day mix drops in a glass of water & drink. Adults: 30-40 dropsChildren: 15-20 drops
https://dsld.od.nih.gov/label/32919,32919,Red Yeast Rice 600 mcg,Foods Plus,7 17284 00677 1,60 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2014-05-23,Off Market,Directions: Take 1 tablet daily as a dietary supplement or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/32920,32920,Liver Health,Herb Pharm,0 90900 00011 8,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32921,32921,Super Omega-3 EPA + DHA Fish Oil Concentrate 1000 mg,Foods Plus,7 17284 00676 4,90 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2014-05-23,Off Market,Directions: Take 1 softgel; up to 3 times daily; with meals; as a dietary supplement or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/32922,32922,Sugar Metabolism,Herb Pharm,0 90900 00012 5,1 fl. Oz.; 29.6 mL,45 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 45 drops in 2 oz. of water or juice; two to four times per day. Best taken 1/2 hour before meals.
https://dsld.od.nih.gov/label/32923,32923,Immune Defense,Herb Pharm,0 90900 00013 2,1 fl. Oz.; 29.6 mL,40 Drop(s),Other Combinations [A1325],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32924,32924,Adrenal Support,Herb Pharm,0 90900 00015 6,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two or three times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32925,32925,Primal Pump,Panthera,,180 Tablet(s),2 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2014-05-23,Off Market,DIRECTIONS FOR MASS STACK: On Cycle: For the first 4 weeks consume 2 capsules of Primaldrol 4000. Plus stack with Primal Pump 4 tablets also for 4 weeks. Do not exceed more than 2 capsules of Primaldrol 4000. Off Cycle: Take 2 tablets of Primal Test; and contiune 4 table of Primal Pump for 2 weeks. Do not exceed more than 2 tablets of Primal Test. Directions: Take 2 tablets 20 minities prior of training; and another 2 tablest after workout.
https://dsld.od.nih.gov/label/32926,32926,Power Carb Unflavored Flavor,Labrada Nutrition,7 10779 11281 0,2.2 lbs; 998 Gram(s),25 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,Directions: Training Days- Pre-Workout: Mix 1 to 2 scoops pf Power Carb(TM) in 20 oz. of water and consume 45-60 minutes prior to physical activity. Combine with your pre-and during workout supplement to massively increase their absorption rate. For an extraordinary training experience; stack Power Carb(TM) with Labrada's Super Charge!(R) Xtreme Pre-Workout Drink. Yo may sip Power Carb(TM) during your workout to sustain intensity and muscular energy. Post-Workout- mix 1 to 2 scoops of Power Carb(TM) in 20 oz. of water; and consume immediatley after your workout. You may add amino acids; BCAA's; creatine; or protein powder to rapidly increase their uptake and jump start glycogen replenishment and muscle issue repair and recovery. Non-Training Days- Mix 1 serving of Power Carb(TM) with your favorite protein powder such as Lean Pro8(R) or ProV60(R) to make a great meal replacement shake! Power Carb(TM) will help you with recovery on your days of by optimizing nutrient uptake to ensure muscle recovery and growth. How Should I use Power Carb(TM)? Use Power Carb(TM) before; during and right after training to boost energy; prevent the onset of fatigue; and then jumpstart the glycogen recharging process to shorten your post workout recovery time. Power Carb(TM) works equally well; whether you are a strength or endurance athlete! Power Carb(TM) is excellent for athletes who have multiple training sessions per day-use it to rapidly increase muscle glycogen; decrease recovery time and increase energy for your for an extra 1-2 hours. Mix Power Carb(TM) with a high quality protein powder such as Lean Pro(R) or Lean Body(R) to increase protein uptake after your workout.
https://dsld.od.nih.gov/label/32927,32927,Black Walnut,Herb Pharm,0 90700 00013 4,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day.Best taken between meals.
https://dsld.od.nih.gov/label/32928,32928,Bloodroot,Herb Pharm,0 90700 00014 1,1 fl. Oz.; 29.6 mL,10 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTwo to four times per day take 10 to 20 drops in a cup of water.Do no take drops undiluted.
https://dsld.od.nih.gov/label/32929,32929,Blue Cohosh,Herb Pharm,0 90700 00016 5,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day.Best taken between meals.
https://dsld.od.nih.gov/label/32930,32930,Erigeron Cinnamon,Herb Pharm,0 90900 00016 3,1 fl. Oz.; 29.6 mL,30 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 30 drops in 2 oz. of water or juice; up to five times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32931,32931,Pollen Defense,Herb Pharm,0 90900 00017 0,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTEDShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to five times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32932,32932,Blue Flag,Herb Pharm,0 90700 00017 2,1 fl. Oz.; 29.6 mL,5 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,On Market,SUGGESTED USEShake Well Before UsingOne to three times per day take 5 to 15 drops in a cup of water.
https://dsld.od.nih.gov/label/32933,32933,Omega 5436,Neptune Health,,90 Capsule(s),3 Capsule(s),Fat/Fatty Acid [A1310],Capsule [E0159],2014-05-23,On Market,Directions:Adults take 3 softgels a day preferably at mealtime or before bedtime.
https://dsld.od.nih.gov/label/32934,32934,Blue Vervain,Herb Pharm,0 90700 00018 9,1 fl. Oz.; 29.6 mL,30 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTwo or three times per day take 30 to 40 drops in a little water.
https://dsld.od.nih.gov/label/32935,32935,Omega 1530,Neptune Health,,90 Capsule(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2014-05-23,On Market,Directions:Adults take 3 softgels a day preferably at mealtime or before bedtime. Children take 2 softgels once a day preferably at mealtime or before bedtime.
https://dsld.od.nih.gov/label/32936,32936,Bugleweed,Herb Pharm,0 90700 00021 9,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day.Best taken between meals.
https://dsld.od.nih.gov/label/32937,32937,Lean Body Chocolate Peanut Butter Flavor,Labrada Nutrition,7 10779 11237 7,3.48 lb; 1.58 kg; 20 Packet(s),79 Gram(s) [1 packet],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,Easy-to-Follow Directions Glass- Fill glass with 10 z.of water or your favorite beverage. Add 1 packet (79g) of Lean Body(R); and mix with a spoon. Shaker- Fill shaker with 10 oz. of water or your favorite beverage. Add 1 packet (79g) of Lean Body(R); cover and shake. Blender- Fill blender with 10 oz. of water or your favorite beverage For a creamy ice cream flavor ad a handful of ice cubes. Add 1 packet (79g) of Lean Body(R); cover & blend for 20-30 seconds. LEAN BODY(r) SAMPLE MENUBREAKFAST Egg Whites Oatmeal Fruit & Coffee 10:00AM Lean Body(R) Shake Your Favorite Fruit LUNCH 4oz. Chicken Breast Veggies and Baked Potato 3:00PM Lean Body(R)Bar Your Favorite Fruit DINNER 4oz Grilled Fish Vegetables and Light Salad LATE SNACK Lean Body (R) Shake Air-Popped Popcorn
https://dsld.od.nih.gov/label/32938,32938,Primal Test,Panthera,,30 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2014-05-23,Off Market,Directions: Take tablets for 30 Days (Off Cycle) Off Cycle: Take 2 tablets of Primal Test; and continue 4 table of Primal Pump for 2 weeks. Do not exceed more than 2 tablets of Primal Test.
https://dsld.od.nih.gov/label/32939,32939,Only Protein Protein Powder Vanilla,Only Protein,8 53830 00305 1,1.25 lb; 567 Gram(s),27 Gram(s) [1 round scoop],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,JUST ADD TO 4-6 OZ OF WATER Mix with 4-6 ounces of water.  Shake well until completely dissolved.JUST ADD TO WATER
https://dsld.od.nih.gov/label/32940,32940,Primaldrol 4000,Panthera,,60 Cap(s),2 Capsule(s),Other Combinations [A1325],Tablet or Pill [E0155],2014-05-23,Off Market,Directions: Take 2 Capsules daily for 30 Days (On Cycle) DIRECTIONS FOR MASS STACK: On Cycle: For the first 4 weeks consume 2 capsules of Primaldrol 4000. Plus stack with Primal Pump 4 tablets also for 4 weeks. Do not exceed more than 2 capsules of Primaldrol 4000. Off Cycle: Take 2 tablets of Primal Test; and contiune 4 table of Primal Pump for 2 weeks. Do not exceed more than 2 tablets of Primal Test.
https://dsld.od.nih.gov/label/32941,32941,Head Soother Compound,Herb Pharm,0 90900 00018 7,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTwo to four times per day take 30 to 40 drops in a little water.
https://dsld.od.nih.gov/label/32942,32942,Female Libido,Herb Pharm,0 90700 00359 3,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32943,32943,Lean Body Hi-Protein Meal Replacement Shake Strawberry Ice Cream Flavor,Labrada Nutrition,7 10779 11246 9,3.48 lb; 1.58 kg; 20 Packet(s),79 Gram(s) [1 packet],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,Easy-to-Follow Directions Glass- Fill glass with 10 z.of water or your favorite beverage. Add 1 packet (79g) of Lean Body(R); and mix with a spoon. Shaker- Fill shaker with 10 oz. of water or your favorite beverage. Add 1 packet (79g) of Lean Body(R); cover and shake. Blender- Fill blender with 10 oz. of water or your favorite beverage For a creamy ice cream flavor ad a handful of ice cubes. Add 1 packet (79g) of Lean Body(R); cover & blend for 20-30 seconds. LEAN BODY(R) SAMPLE MENUBREAKFAST Egg Whites Oatmeal Fruit & Coffee 10:00AM Lean Body(R) Shake Your Favorite Fruit LUNCH 4oz. Chicken Breast Veggies and Baked Potato 3:00PM Lean Body(R)Bar Your Favorite Fruit DINNER 4oz Grilled Fish Vegetables and Light Salad LATE SNACK Lean Body (R) Shake Air-Popped Popcorn
https://dsld.od.nih.gov/label/32944,32944,Brain & Memory,Herb Pharm,0 90900 00019 4,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two or three times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32945,32945,Warming Circulation Tonic Compound,Herb Pharm,0 90900 00044 6,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTwo to four times per daytake 25 to 40 drops in a little water.
https://dsld.od.nih.gov/label/32946,32946,Male Sexual Vitality,Herb Pharm,0 90900 00020 0,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two or three times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32947,32947,Good Mood,Herb Pharm,0 90900 00052 1,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; three or four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32948,32948,Women's Reproductive Health,Herb Pharm,0 90900 00023 1,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; two to four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32949,32949,Nutricap Tablets,Llorens Pharmaceutical,0 54859 70360 5,60 Tablet(s),1 Tablet(s),Multi-Vitamin and Mineral (MVM) [A1315],Tablet or Pill [E0155],2014-05-23,On Market,DOSAGE AND INDICATIONS: Adults; as a nutritional supplement; take one (1) tablet daily; or as prescribed by your physician.
https://dsld.od.nih.gov/label/32950,32950,Only Protein Meal Replacement Vanilla,Only Protein,8 53830 00306 8,1.25 lb; 567 Gram(s),27 Gram(s) [1 round scoop],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,JUST ADD TO 4-6 OZ OF WATER Mix with 4-6 ounces of water.  Shake well until completely dissolved.JUST ADD TO WATER
https://dsld.od.nih.gov/label/32951,32951,Immunattack Compound,Herb Pharm,0 90700 00407 1,1 fl. Oz.; 29.6 mL,30 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTwo to four times per day take 30 to 40 drops in a little water.
https://dsld.od.nih.gov/label/32952,32952,Intestinal Tract Defense,Herb Pharm,0 90700 00459 0,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; three or four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32953,32953,Dyna Pep Energy Micro-Shot,Intocell,0 94922 03325 3,4 mL,4 mL [(1 micro-shot)(4.24 g)],Other Combinations [A1325],Liquid [E0165],2014-05-23,Off Market,Directions: Take 1 DynaPep(TM) super concentrated Micro-Shot directly or add to water or beverage. Do not take on an empty stomach or exceed 2 Micro-Shots in one day.
https://dsld.od.nih.gov/label/32954,32954,Lung Expectorant,Herb Pharm,0 90700 01491 9,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; three to five times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32955,32955,Only Protein Meal Replacement Chocolate,Only Protein,8 53830 00307 5,1.25 lb; 567 Gram(s),27 Gram(s) [1 round scoop],Other Combinations [A1325],Powder [E0162],2014-05-23,On Market,JUST ADD TO 4-6 OZ OF WATER Mix with 4-6 ounces of water.  Shake well until completely dissolved.JUST ADD TO WATER
https://dsld.od.nih.gov/label/32956,32956,Blood Pressure Support,Herb Pharm,0 90900 00026 2,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in 2 oz. of water or juice; three or four times per day. Best taken between meals.
https://dsld.od.nih.gov/label/32957,32957,Libracol with HEP 30,Magistral Biotech,8 28744 10100 1,90 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2014-05-23,On Market,DIRECTIONS FOR ADULTS: Take one capsule three times a day with each meal.
https://dsld.od.nih.gov/label/32958,32958,Kidney Aid,RidgeCrest Herbals,3 55724 00169 8,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2014-05-23,On Market,Directions: Take one or two capsules three times daily between meals.
https://dsld.od.nih.gov/label/32959,32959,Allibiotic,Physician's Preference,8 11749 01136 9,60 Softgel(s),1 Softgel(s),Botanical with Nutrients [A1317],Softgel Capsule [E0161],2014-05-23,Off Market,Suggested Usage: As a dietary supplement; take 1 softgel 2 times daily with food as needed.
https://dsld.od.nih.gov/label/32960,32960,Blood Sugar Balance,RidgeCrest Herbals,3 55724 00124 7,60 Capsule(s),2 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2014-05-23,Off Market,Directions: Take two capsules three times daily with meals.
https://dsld.od.nih.gov/label/32961,32961,Jade Source,Energetix,,2 fl. Oz.,10 Drop(s),Other Combinations [A1325],Liquid [E0165],2014-05-23,On Market,As a dietary supplement take 10-30 drops orally 2 times daily in a glass of warm water; or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/32962,32962,Alpha Lipoic Acid 300 mg,Physician's Preference,8 11749 01144 4,100 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2014-05-23,Off Market,Suggested Use: Take one capsule per day or as directed by your healthcare professional. For optimal results; consider taking this product with PowerPak and B-Complex.
https://dsld.od.nih.gov/label/32963,32963,Healthy Prostate Tonic Compound,Herb Pharm,0 90900 00036 1,1 fl. Oz.; 29.6 mL,30 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTwo to four times per day take 30 to 40 drops in a little water.
https://dsld.od.nih.gov/label/32964,32964,Dr. Hotze's Blood Pressure Support,Physician's Preference,8 11749 01131 4,90 Vcap(s)(R),1 Vcap(s)(R),Botanical [A1306],Capsule [E0159],2014-05-23,Off Market,Suggested Use: As a dietary supplement; take 1 Vcap(R) 1 t 2 times daily. Consider taking this product with 400-800 mg of Magnesium Citrate daily.
https://dsld.od.nih.gov/label/32965,32965,Fungus Fighter,Herb Pharm,0 90900 00037 8,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingExternal: Apply topically as needed.Internal: Take up to 40 drops in 2 oz. of water or juice; two to four times per day.Best taken between meals.
https://dsld.od.nih.gov/label/32966,32966,Gastro Calm,Herb Pharm,0 90900 00046 0,1 fl. Oz.; 29.6 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2014-05-23,Off Market,SUGGESTED USEShake Well Before UsingTake up to 40 drops in a half cup of water or juice; two to four times per day.Best taken between meals.
